id,scene,category,name,x,y,z,quest_names,quest_roles,container_id,active_self,active_in_hierarchy,juice_flavour,juice_number,object_name,hierarchy,component_type,component_path_id,source_file,notes
level15:240558,Winter,Shrine,Reactive Jar,-459.179993,7.54,288.339996,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (23)/Reactive Jar,InteractableShrine,240558,level15,
level15:240559,Winter,Shrine,Reactive Jar,-631.140015,2.37,297.100006,,,,True,False,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (21)/Reactive Jar,InteractableShrine,240559,level15,
level15:240560,Winter,Shrine,Reactive Jar,-680.990417,27.336,125.80986,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (20)/Reactive Jar,InteractableShrine,240560,level15,
level15:240561,Winter,Shrine,Reactive Jar,-426.970001,60.869999,364.880005,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (58)/Reactive Jar,InteractableShrine,240561,level15,
level15:240562,Winter,Shrine,Reactive Jar,-410.727997,4.961,-249.460007,,,,True,False,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (9)/Reactive Jar,InteractableShrine,240562,level15,
level15:240563,Winter,Shrine,Reactive Jar,-797.903015,16.458,70.521004,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (18)/Reactive Jar,InteractableShrine,240563,level15,
level15:240564,Winter,Shrine,Reactive Jar,-101.519318,2.484102,396.154541,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (62)/Reactive Jar,InteractableShrine,240564,level15,
level15:240565,Winter,Shrine,Reactive Jar,-525.539978,64.559998,483.23999,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (55)/Reactive Jar,InteractableShrine,240565,level15,
level15:240566,Winter,Shrine,Reactive Jar,-864.619995,103.839996,140.080002,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (43)/Reactive Jar,InteractableShrine,240566,level15,
level15:240567,Winter,Shrine,Reactive Jar,-117.349998,19.889999,-181.179993,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (5)/Reactive Jar,InteractableShrine,240567,level15,
level15:240568,Winter,Shrine,Reactive Jar,-812.254028,0.051,-321.851013,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (14)/Reactive Jar,InteractableShrine,240568,level15,
level15:240569,Winter,Shrine,Reactive Jar,-130.945999,97.384003,135.654999,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (2)/Reactive Jar,InteractableShrine,240569,level15,
level15:240570,Winter,Shrine,Reactive Jar,-793.054993,64.036003,505.097992,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (59)/Reactive Jar,InteractableShrine,240570,level15,
level15:240571,Winter,Shrine,Reactive Jar,-623.083252,199.699997,192.312454,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (50)/Reactive Jar,InteractableShrine,240571,level15,
level15:240572,Winter,Shrine,Reactive Jar,-641.669983,199.929993,153.399994,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (48)/Reactive Jar,InteractableShrine,240572,level15,
level15:240573,Winter,Shrine,Reactive Jar,-710.309998,59.779999,327.910004,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (61)/Reactive Jar,InteractableShrine,240573,level15,
level15:240574,Winter,Shrine,Reactive Jar,-463.532013,2.461,-385.252991,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (10)/Reactive Jar,InteractableShrine,240574,level15,
level15:240575,Winter,Shrine,Reactive Jar,-132.009995,97.238998,142.630005,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (31)/Reactive Jar,InteractableShrine,240575,level15,
level15:240576,Winter,Shrine,Reactive Jar,-540.825989,86.741997,412.518005,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (57)/Reactive Jar,InteractableShrine,240576,level15,
level15:240577,Winter,Shrine,Reactive Jar,-540.915466,200.143005,198.81218,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (49)/Reactive Jar,InteractableShrine,240577,level15,
level15:240578,Winter,Shrine,Reactive Jar,-826.780029,260.209991,-279.399994,,,,False,False,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (40)/Reactive Jar,InteractableShrine,240578,level15,
level15:240579,Winter,Shrine,Reactive Jar,-106.514999,215.917007,396.375,,,,True,True,,,Reactive Jar,Environment/MISC/Reactive Jars/Jar Holder (33)/Reactive Jar,InteractableShrine,240579,level15,
level15:240582,Winter,NPC,Charlese,-170.715971,5.4206,317.267864,,,,True,True,,,Mt.CroobFrog2,Frog Folder/Mountains/Mt.Croob/Winter/Mt.CroobFrog2,NpcBase,240582,level15,
level15:240588,Winter,NPC,Max,-746.419983,16.440001,137.899994,,,,False,False,,,Bazzar2,Frog Folder/Misc/Bazaar/Bazzar2,NpcBase,240588,level15,
level15:240595,Winter,NPC,Milton,-578.104747,324.303005,183.169437,,,,True,True,,,Mt.ThunderFrog4,Frog Folder/Mountains/Mt.Thunder/Winter/Mt.ThunderFrog4,NpcBase,240595,level15,
level15:240596,Winter,NPC,Cultist,-848.679993,0.053,-331.269989,,,,True,True,,,Cult7,Frog Folder/Cult/Cult7,NpcBase,240596,level15,
level15:240600,Winter,NPC,Graham,-464.511993,7.46,283.662994,,,,True,True,,,LakeFrog3,Frog Folder/Water/Lake/Winter/LakeFrog3,NpcBase,240600,level15,
level15:240604,Winter,NPC,Tristan,-852.59552,70.145775,-149.195633,,,,True,True,,,CastleResident6,Frog Folder/Castle Holiday/Winter/CastleResident6,NpcBase,240604,level15,
level15:240607,Winter,Quest target,Lily,-384.170013,8.762,-248.369995,Rescue Teemo!,target,,True,True,,,Pottery2,Frog Folder/Quest/Targets/Pottery2,NpcBase,240607,level15,
level15:240609,Winter,NPC,Paddy,-847.365967,143.229996,162.199997,,,,True,True,,,Mt.TownFrog4,Frog Folder/Mountains/Mt.Town/Winter/Mt.TownFrog4,NpcBase,240609,level15,
level15:240616,Winter,NPC,Siena,-240.352782,58.518998,176.545425,,,,True,True,,,Mt.OrangeStandFrog2,Frog Folder/Mountains/Mt.Orange/Winter/Mt.OrangeStandFrog2,NpcBase,240616,level15,
level15:240620,Winter,NPC,Cam,-575.432749,225.959009,-354.102605,,,,True,True,,,Mt.ConeFrog1,Frog Folder/Mountains/Mt. Cone/Winter/Mt.ConeFrog1,NpcBase,240620,level15,
level15:240622,Winter,NPC,Welan,-635.442017,231.112,-119.569,,,,True,True,,,Mt.HandsFrog1,Frog Folder/Mountains/Mt. Hands/Winter/Mt.HandsFrog1,NpcBase,240622,level15,
level15:240625,Winter,NPC,Max,-648.85498,0.032,-56.523998,,,,True,True,,,PizzaFrog,Frog Folder/Misc/Winter Festival/PizzaFrog,NpcBase,240625,level15,
level15:240629,Winter,NPC,Potter,-793.890015,60.07,443.179993,,,,True,True,,,Snowman6,Frog Folder/Plateaua/Snowmen/Snowman6,NpcBase,240629,level15,
level15:240631,Winter,NPC,Chopper,-496.483002,60.032001,520.142029,,,,True,True,,,Plateau2,Frog Folder/Plateaua/Huts/Winter/Plateau2,NpcBase,240631,level15,
level15:240635,Winter,NPC,Alvin,-669.669983,0.03,-65.050003,,,,False,False,,,Festival1,Frog Folder/Misc/Winter Festival/Festival1,NpcBase,240635,level15,
level15:240636,Winter,Quest giver,Pliny,-253.008774,2.455,480.513428,Pliny's Tractor,giver,,True,True,,,ByStander1,Frog Folder/Quest/Done/Mush/ByStander1,NpcBase,240636,level15,
level15:240638,Winter,NPC,Foster,-817.130005,77.699997,496.839996,,,,True,True,,,Snowman5,Frog Folder/Plateaua/Snowmen/Snowman5,NpcBase,240638,level15,
level15:240640,Winter,NPC,Gino,-321.096772,1.1942,93.705422,,,,True,True,,,SignFrog,Frog Folder/Mountains/Mt.Blue/Winter/SignFrog,NpcBase,240640,level15,
level15:240645,Winter,NPC,Cultist,-837.859985,0.096,-322.869995,,,,True,True,,,Cult6,Frog Folder/Cult/Cult6,NpcBase,240645,level15,
level15:240647,Winter,NPC,Brenda,-601.264781,200.727002,246.529435,,,,True,True,,,Mt.ThunderFrog6,Frog Folder/Mountains/Mt.Thunder/Winter/Mt.ThunderFrog6,NpcBase,240647,level15,
level15:240650,Winter,NPC,Blair,-826.720947,40.295101,-79.046188,,,,True,True,,,CastleResident3,Frog Folder/Castle Holiday/Winter/CastleResident3,NpcBase,240650,level15,
level15:240652,Winter,NPC,Shopkeep,-543.98999,9.0,238.580002,,,,False,False,,,Seller Book Town,Frog Folder/Other Towns/Book Town/Winter/Seller Book Town,NpcBase,240652,level15,
level15:240655,Winter,NPC,Brindle,-876.153704,0.773338,74.643324,,,,False,False,,,HutFrog2,Frog Folder/Huts/Demo Area/Winter/HutFrog2,NpcBase,240655,level15,
level15:240659,Winter,NPC,Brent,-337.136047,1.897188,208.580688,,,,True,True,,,BriefCaseFrog(DialogueHolder),Frog Folder/Misc/BriefCaseFrog(DialogueHolder),NpcBase,240659,level15,
level15:240662,Winter,NPC,Bob,-160.880778,190.167004,-101.222609,,,,True,True,,,BriefCaseFrog2,Frog Folder/Mountains/Mt.Tree/Winter/BriefCaseFrog2,NpcBase,240662,level15,
level15:240665,Winter,NPC,Walter,-374.359985,3.03,293.339996,,,,True,True,,,Farmer2,Frog Folder/Misc/Farms/Farmer2,NpcBase,240665,level15,
level15:240667,Winter,Quest giver,Tobin,-436.536774,34.031002,91.953423,Broken Wind Turbine!,giver,,True,True,,,TownFrog3,Frog Folder/Quest/Done/Bolts/TownFrog3,NpcBase,240667,level15,
level15:240669,Winter,NPC,Tris,-841.39502,0.078,-235.951004,,,,False,False,,,Punk7,Frog Folder/Punk Camp/Punk7,NpcBase,240669,level15,
level15:240843,Winter,NPC,Cooper,-607.184448,0.641347,-1.850615,,,,True,True,,,TractorRaceFrog,Environment/Manmade/Mini Games/Tractor Racer/TractorRaceFrog,NpcBase,240843,level15,
level15:240895,Winter,Quest pickup,QI-OpenMatches,-79.024681,108.020836,357.733643,Missing Matches!,pickup,,False,False,,,QI-OpenMatches,Environment/Quest Items/QI-OpenMatches,CollectableQuestItem,240895,level15,
level15:240896,Winter,Quest pickup,QI-Guitar,-858.427124,66.127998,-179.509995,Lost Guitar!,pickup,,False,False,,,QI-Guitar,Environment/Quest Items/QI-Guitar,CollectableQuestItem,240896,level15,
level15:240897,Winter,Quest pickup,QI - Frog Detect,-531.01001,11.668,253.199997,Missing Book!,pickup,,False,False,,,QI - Frog Detect,Environment/Quest Items/QI - Frog Detect,CollectableQuestItem,240897,level15,
level15:240898,Winter,Quest pickup,QI-Hat2,-746.263,16.868999,130.261002,Crasher's Lost Hat!,pickup,,False,False,,,QI-Hat2,Environment/Quest Items/QI-Hat2,CollectableQuestItem,240898,level15,
level15:241054,Winter,Bolt,CollectableBolt,-822.292603,1.981437,-421.747314,,,,True,False,,,CollectableBolt,Environment/MISC/Presents/Small/present-box/BoltHolder/CollectableBolt,CollectableBolt,241054,level15,
level15:241551,Winter,Quest pickup,QI - Pink + Blue Blanket,-840.853027,12.425,-5.902,Forgotten Blanket!,pickup,,False,False,,,QI - Pink + Blue Blanket,Environment/Quest Items/QI - Pink + Blue Blanket,CollectableQuestItem,241551,level15,
level15:241552,Winter,Quest pickup,QI - Matches,-294.228455,2.462,109.217003,Scone's Lost Matches!,pickup,,False,False,,,QI - Matches,Environment/Quest Items/QI - Matches,CollectableQuestItem,241552,level15,
level15:241589,Winter,NPC,Tristan,-775.277544,0.732105,-341.452434,,,,True,True,,,NormalFrogPrefab,Patrolling/Motor/MotorBike Patrol Holder_Norm/motorbike-old/NormalFrogPrefab,NpcBase,241589,level15,
level15:242430,Winter,NPC,Linda,-769.903763,16.672246,70.410858,,,,True,True,,,WallTown1,Patrolling/Walk/PatrolFrogCurvy/WallTown1,NpcBase,242430,level15,
level15:242513,Winter,Bolt,CollectableBolt (120),-800.822361,2.704896,-183.53395,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (6)/egypt-crate/CollectableBolt (120),CollectableBolt,242513,level15,
level15:242514,Winter,Bolt,CollectableBolt (120),-305.218267,0.919672,488.384436,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line/egypt-crate/CollectableBolt (120),CollectableBolt,242514,level15,
level15:242515,Winter,Bolt,CollectableBolt (120),-801.722281,65.466529,500.875586,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (13)/egypt-crate/CollectableBolt (120),CollectableBolt,242515,level15,
level15:242516,Winter,Bolt,CollectableBolt (120),-637.120016,3.822189,295.380851,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (1)/egypt-crate/CollectableBolt (120),CollectableBolt,242516,level15,
level15:242517,Winter,Bolt,CollectableBolt (120),-881.227754,1.235796,81.877816,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (4)/egypt-crate/CollectableBolt (120),CollectableBolt,242517,level15,
level15:242518,Winter,Bolt,CollectableBolt (120),-420.353089,5.852547,-258.267508,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (10)/egypt-crate/CollectableBolt (120),CollectableBolt,242518,level15,
level15:242519,Winter,Bolt,CollectableBolt (120),-784.233505,17.323535,80.283686,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (3)/egypt-crate/CollectableBolt (120),CollectableBolt,242519,level15,
level15:242520,Winter,Bolt,CollectableBolt (120),-856.837926,70.704995,-135.03325,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (7)/egypt-crate/CollectableBolt (120),CollectableBolt,242520,level15,
level15:242521,Winter,Bolt,CollectableBolt (120),-824.751154,2.252874,-231.11192,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (8)/egypt-crate/CollectableBolt (120),CollectableBolt,242521,level15,
level15:242522,Winter,Bolt,CollectableBolt (120),-790.960593,65.283724,499.112013,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (14)/egypt-crate/CollectableBolt (120),CollectableBolt,242522,level15,
level15:242523,Winter,Bolt,CollectableBolt (120),-102.1892,5.083614,337.746643,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (12)/egypt-crate/CollectableBolt (120),CollectableBolt,242523,level15,
level15:242524,Winter,Bolt,CollectableBolt (120),-470.390436,3.094209,-377.611786,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (11)/egypt-crate/CollectableBolt (120),CollectableBolt,242524,level15,
level15:242525,Winter,Bolt,CollectableBolt (120),-751.527027,17.066389,137.66346,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (2)/egypt-crate/CollectableBolt (120),CollectableBolt,242525,level15,
level15:242526,Winter,Bolt,CollectableBolt (120),-550.354467,3.377769,28.797379,,,,False,False,,,CollectableBolt (120),Environment/MISC/Washing Lines/Clothes Line (5)/egypt-crate/CollectableBolt (120),CollectableBolt,242526,level15,
level15:242795,Winter,NPC,Vera,-675.570007,326.971985,485.559998,,,,True,True,,,Mt.ShroomFrog1,Frog Folder/Mountains/Mt. Shroom/Winter/Mt.ShroomFrog1,NpcBase,242795,level15,
level15:242801,Winter,NPC,Herla,-79.056766,5.4446,322.833416,,,,True,True,,,MtCroobFrog1,Frog Folder/Mountains/Mt.Croob/Winter/MtCroobFrog1,NpcBase,242801,level15,
level15:242804,Winter,NPC,Taylor,-250.244003,3.289,-302.506012,,,,True,True,,,RiverHutFrog3,Frog Folder/Water/River Huts/Winter/RiverHutFrog3,NpcBase,242804,level15,
level15:242807,Winter,NPC,Rico,-664.119995,-0.027,-54.359001,,,,True,True,,,Festival4,Frog Folder/Misc/Winter Festival/Festival4,NpcBase,242807,level15,
level15:242809,Winter,NPC,Rita,-818.007996,1.962,-214.988998,,,,True,True,,,Punk3,Frog Folder/Punk Camp/Punk3,NpcBase,242809,level15,
level15:242811,Winter,Quest giver,Crasher,-705.072754,11.999001,-145.206543,Crasher's Lost Hat!,giver,,True,True,,,Mechanic3,Frog Folder/Quest/Done/Bolts/Mechanic3,NpcBase,242811,level15,
level15:242817,Winter,NPC,Rose,-636.488768,3.839,-197.174582,,,,True,True,,,HutFrog1,Frog Folder/Huts/Demo Area/Winter/HutFrog1,NpcBase,242817,level15,
level15:242819,Winter,Quest giver,Samia,-861.419983,104.57,134.960007,Samia's Lost Teddy!,giver,,True,True,,,Mt.TownFrog5,Frog Folder/Quest/Done/Gacha/Mt.TownFrog5,NpcBase,242819,level15,
level15:242822,Winter,NPC,Rose,-160.855143,39.991801,-226.691373,,,,True,True,,,HutFrog3,Frog Folder/Misc/Spooky Area/Winter/HutFrog3,NpcBase,242822,level15,
level15:242824,Winter,NPC,Linda,-770.02002,16.681,67.851997,,,,False,False,,,WallTown1,Frog Folder/Other Towns/Walled Town/Winter/WallTown1,NpcBase,242824,level15,
level15:242826,Winter,NPC,Mimi,-624.897057,1.716338,293.904436,,,,True,True,,,HutFrog6,Frog Folder/Huts/Demo Area/Winter/HutFrog6,NpcBase,242826,level15,
level15:242829,Winter,NPC,Lynn,-153.457054,0.385338,8.232419,,,,True,True,,,ReadingMap,Frog Folder/Huts/Demo Area/Winter/ReadingMap,NpcBase,242829,level15,
level15:242832,Winter,NPC,Moose,-69.309573,119.367003,376.811053,,,,True,True,,,HangingFrog1,Frog Folder/Mountains/Mt.Croob/Winter/HangingFrog1,NpcBase,242832,level15,
level15:242833,Winter,Quest giver,Sim,-824.942993,1.508,-227.052002,Lost Guitar!,giver,,True,True,,,Punk2,Frog Folder/Quest/Done/Bolts/Punk2,NpcBase,242833,level15,
level15:242836,Winter,NPC,Gnash,-671.096008,1.124,249.838104,,,,False,False,,,Digger2,Frog Folder/Misc/Big Bone Site/Digger2,NpcBase,242836,level15,
level15:242841,Winter,Quest giver,Nickolai,-676.357971,17.99,85.582001,Nickolai's Glasses!,giver,,True,True,,,Farmer1,Frog Folder/Quest/Done/Mush/Farmer1,NpcBase,242841,level15,
level15:242846,Winter,Quest target,Mica,-223.033005,3.451,-309.90799,Present Delivery!,target,,True,True,,,RiverHutFrog2,Frog Folder/Quest/Targets/RiverHutFrog2,NpcBase,242846,level15,
level15:242849,Winter,NPC,Lea,-718.808777,11.471001,-396.094604,,,,False,False,,,SquareHouseFrog1,Frog Folder/Misc/Square Houses/SquareHouseFrog1,NpcBase,242849,level15,
level15:242852,Winter,Quest giver,Gina,-816.059021,2.166,-414.548004,Present Delivery!,giver,,True,True,,,SquareHouseFrog2,Frog Folder/Quest/Done/Gacha/SquareHouseFrog2,NpcBase,242852,level15,
level15:242855,Winter,NPC,Simone,-131.066373,110.656603,390.613422,,,,True,True,,,SittingOnRockSittingFrog1,Frog Folder/Mountains/Mt.Croob/Winter/SittingOnRockSittingFrog1,NpcBase,242855,level15,
level15:242858,Winter,Quest giver,Anna,-94.454025,9.352338,-115.929573,Missing Book!,giver,,True,True,,,CrazyGlasses,Frog Folder/Quest/Done/Bolts/CrazyGlasses,NpcBase,242858,level15,
level15:243015,Winter,Suitcase,suitcase-big,-842.825195,225.250992,161.911285,,,,True,True,,,suitcase-big,Environment/MISC/Suitcase/suitcase-big,SuitcaseOpenScript,243015,level15,
level15:243657,Winter,NPC,Basher,-587.869995,0.04,85.690002,,,,True,True,,,MemoryFrog,Environment/Manmade/Mini Games/Memory Game/MemoryFrog,NpcBase,243657,level15,
level15:244934,Winter,Quest pickup,QI-Hat1,-533.795715,11.787,248.626999,Coolio's Missing Hat!,pickup,,False,False,,,QI-Hat1,Environment/Quest Items/QI-Hat1,CollectableQuestItem,244934,level15,
level15:244940,Winter,NPC,EN,-357.378356,0.27,423.815156,,,,False,False,,,SpeedClimbFrog,Environment/Manmade/Mini Games/SpeedClimb/SpeedClimbFrog,NpcBase,244940,level15,
level15:245666,Winter,NPC,Jill,-169.727966,1.029562,-145.341507,,,,True,True,,,Cycle7,Patrolling/Bicycle/Bike Patrol Holder_Fat/BikeMesh/Cycle7,NpcBase,245666,level15,
level15:246242,Winter,Shrine,present-box-base,-786.89978,2.913,-216.300385,,,,True,True,,,present-box-base,Environment/MISC/Presents/present-box - Large (5)/present-box-base,InteractableShrine,246242,level15,
level15:246243,Winter,Shrine,present-box-base,-817.094971,2.124154,-421.880005,,,,True,False,,,present-box-base,Environment/MISC/Presents/Tall/present-box - Tall (1)/present-box-base,InteractableShrine,246243,level15,
level15:246244,Winter,Shrine,present-box-base,-287.76001,3.52,-278.899994,,,,True,True,,,present-box-base,Environment/MISC/Presents/present-box - Tall (5)/present-box-base,InteractableShrine,246244,level15,
level15:246245,Winter,Shrine,present-box-base,-820.940002,2.128733,-426.48999,,,,True,False,,,present-box-base,Environment/MISC/Presents/Large/present-box - Large (2)/present-box-base,InteractableShrine,246245,level15,
